barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-02-0023-01B-01G-0294-04	19	60805118	63784327	363	0.3566
TCGA-02-0023-01B-01G-0294-04	2	20341	242717016	18534	0.0113
TCGA-02-0023-01B-01G-0294-04	20	8747	62379059	5331	-0.0037
TCGA-02-0023-01B-01G-0294-04	21	9896630	45495930	3177	-0.0041
TCGA-02-0023-01B-01G-0294-04	21	45501488	45506553	2	0.6368
TCGA-02-0023-01B-01G-0294-04	21	45511182	46914686	183	-0.0095
TCGA-02-0023-01B-01G-0294-04	22	14504218	49565816	4079	-0.0151
TCGA-02-0023-01B-01G-0294-04	23	2710316	62522173	4460	0.0032
TCGA-02-0023-01B-01G-0294-04	23	62562033	68317443	389	-0.2696
TCGA-02-0023-01B-01G-0294-04	23	68326862	110071615	2726	-0.0055
TCGA-02-0023-01B-01G-0294-04	23	110094506	110322034	26	-0.56
TCGA-02-0023-01B-01G-0294-04	23	110335695	147080579	2549	0.0048
TCGA-02-0023-01B-01G-0294-04	23	147088376	147514966	29	-0.6265
TCGA-02-0023-01B-01G-0294-04	23	147523631	152458540	488	-0.0045
TCGA-02-0023-01B-01G-0294-04	23	152467502	152499277	5	0.4107
TCGA-02-0023-01B-01G-0294-04	23	152504072	154582414	266	-0.0306
TCGA-02-0023-01B-01G-0294-04	24	2710450	2724264	5	NA
TCGA-02-0023-01B-01G-0294-04	24	2728750	57440809	1288	0.1671
TCGA-02-0023-01B-01G-0294-04	3	39066	192293673	15186	-0.0201
TCGA-02-0023-01B-01G-0294-04	3	192317663	193987903	120	-0.6223
TCGA-02-0023-01B-01G-0294-04	3	193998172	196911055	308	-0.0085
TCGA-02-0023-01B-01G-0294-04	3	196917657	196945209	7	0.2785
TCGA-02-0023-01B-01G-0294-04	3	196950095	199379566	265	0.0014
TCGA-02-0023-01B-01G-0294-04	4	41413	191173837	13353	0.0091
TCGA-02-0023-01B-01G-0294-04	5	75149	180644810	13244	0.0037
TCGA-02-0023-01B-01G-0294-04	6	97634	32123032	2903	-0.414
TCGA-02-0023-01B-01G-0294-04	6	32127124	32150112	4	-1.5388
TCGA-02-0023-01B-01G-0294-04	6	32159154	32187986	5	-0.9905
TCGA-02-0023-01B-01G-0294-04	6	32195371	67485611	2780	-0.4025
TCGA-02-0023-01B-01G-0294-04	6	67530173	72702199	356	0.3994
TCGA-02-0023-01B-01G-0294-04	6	72708074	158094307	6108	-0.4328
TCGA-02-0023-01B-01G-0294-04	6	158102883	158442965	41	0.0665
TCGA-02-0023-01B-01G-0294-04	6	158452462	170867396	1068	-0.4605
TCGA-02-0023-01B-01G-0294-04	7	140213	5252229	542	0.3762
TCGA-02-0023-01B-01G-0294-04	7	5280622	5366097	10	0.1181
TCGA-02-0023-01B-01G-0294-04	7	5373927	38276237	2788	0.4166
TCGA-02-0023-01B-01G-0294-04	7	38277728	38318910	8	0.7172
TCGA-02-0023-01B-01G-0294-04	7	38335964	49858983	963	0.4182
TCGA-02-0023-01B-01G-0294-04	7	49869988	49993569	16	0.1769
TCGA-02-0023-01B-01G-0294-04	7	50001684	50255100	21	4.4329
TCGA-02-0023-01B-01G-0294-04	7	50281460	50602361	33	0.0052
TCGA-02-0023-01B-01G-0294-04	7	50620772	50638891	3	4.4923
TCGA-02-0023-01B-01G-0294-04	7	50645138	51361261	65	0.026
TCGA-02-0023-01B-01G-0294-04	7	51386427	52353872	30	4.5702
TCGA-02-0023-01B-01G-0294-04	7	52374935	53439535	38	0.0124
TCGA-02-0023-01B-01G-0294-04	7	53485517	53934298	29	0.969
TCGA-02-0023-01B-01G-0294-04	7	53959375	54241335	9	4.4651
TCGA-02-0023-01B-01G-0294-04	7	54293570	54572103	10	4.9528
TCGA-02-0023-01B-01G-0294-04	7	54579427	55543144	77	4.4334
TCGA-02-0023-01B-01G-0294-04	7	55556230	56461115	76	0.0737
TCGA-02-0023-01B-01G-0294-04	7	56479343	94921209	2665	0.4202
TCGA-02-0023-01B-01G-0294-04	7	94929858	124149879	2499	0.1432
TCGA-02-0023-01B-01G-0294-04	7	124162398	158811268	3359	0.4233
TCGA-02-0023-01B-01G-0294-04	8	63810	145619003	10870	0.0065
TCGA-02-0023-01B-01G-0294-04	8	145624515	145795007	33	-0.5572
TCGA-02-0023-01B-01G-0294-04	8	145801466	146264846	57	-0.0146
TCGA-02-0023-01B-01G-0294-04	9	153131	15123135	1190	-0.0036
TCGA-02-0023-01B-01G-0294-04	9	15148464	20467426	436	-0.6139
TCGA-02-0023-01B-01G-0294-04	9	20477253	21135206	86	-1e-04
TCGA-02-0023-01B-01G-0294-04	9	21140819	21359384	33	-0.5666
TCGA-02-0023-01B-01G-0294-04	9	21362177	24101221	179	-1.845
TCGA-02-0023-01B-01G-0294-04	9	24136307	24232825	4	-0.6509
TCGA-02-0023-01B-01G-0294-04	9	24279661	27820251	196	0.0054
TCGA-02-0023-01B-01G-0294-04	9	27831723	28440634	64	-0.6677
TCGA-02-0023-01B-01G-0294-04	9	28452103	86158592	2124	0.0062
TCGA-02-0023-01B-01G-0294-04	9	86168263	86973767	60	-0.6282
TCGA-02-0023-01B-01G-0294-04	9	87001866	140241876	5031	-0.0045
