barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-08-0380-01A-01G-0294-04	1	67256654	70360930	217	0.0775
TCGA-08-0380-01A-01G-0294-04	1	70368023	70734021	40	-0.258
TCGA-08-0380-01A-01G-0294-04	1	70782648	75906356	345	0.1649
TCGA-08-0380-01A-01G-0294-04	1	75933474	76586398	64	-0.0645
TCGA-08-0380-01A-01G-0294-04	1	76596029	77235774	59	0.1755
TCGA-08-0380-01A-01G-0294-04	1	77245451	82395118	323	-0.0608
TCGA-08-0380-01A-01G-0294-04	1	82437567	83495610	43	0.2273
TCGA-08-0380-01A-01G-0294-04	1	83512962	83626380	5	0.8465
TCGA-08-0380-01A-01G-0294-04	1	83642881	84165579	39	0.1762
TCGA-08-0380-01A-01G-0294-04	1	84180819	84745265	60	-0.0465
TCGA-08-0380-01A-01G-0294-04	1	84749658	93307407	698	-0.2687
TCGA-08-0380-01A-01G-0294-04	1	93318579	93318579	1	NA
TCGA-08-0380-01A-01G-0294-04	1	93326117	93533970	21	-0.6214
TCGA-08-0380-01A-01G-0294-04	1	93543244	94300970	77	-0.2566
TCGA-08-0380-01A-01G-0294-04	1	94310308	97591921	225	0.0636
TCGA-08-0380-01A-01G-0294-04	1	97602473	98204332	65	-0.1778
TCGA-08-0380-01A-01G-0294-04	1	98228851	99917329	93	0.1256
TCGA-08-0380-01A-01G-0294-04	1	99927867	100513848	61	-0.2694
TCGA-08-0380-01A-01G-0294-04	1	100518482	103105959	154	0.0277
TCGA-08-0380-01A-01G-0294-04	1	103115873	103278318	17	-0.4661
TCGA-08-0380-01A-01G-0294-04	1	103290137	103839772	21	0.2424
TCGA-08-0380-01A-01G-0294-04	1	103898005	106456384	83	-0.1027
TCGA-08-0380-01A-01G-0294-04	1	106488338	108004064	90	0.2208
TCGA-08-0380-01A-01G-0294-04	1	108013988	108481110	42	-0.0236
TCGA-08-0380-01A-01G-0294-04	1	108487641	108947666	23	0.2021
TCGA-08-0380-01A-01G-0294-04	1	108960710	110304335	175	-0.0726
TCGA-08-0380-01A-01G-0294-04	1	110323228	110416531	13	2.8623
TCGA-08-0380-01A-01G-0294-04	1	110421784	112186848	204	-0.0203
TCGA-08-0380-01A-01G-0294-04	1	112198820	112387711	18	-0.2816
TCGA-08-0380-01A-01G-0294-04	1	112435112	112742694	13	-0.0357
TCGA-08-0380-01A-01G-0294-04	1	112748538	112876943	16	-0.2969
TCGA-08-0380-01A-01G-0294-04	1	112884914	112944957	8	-0.6854
TCGA-08-0380-01A-01G-0294-04	1	112954957	113000923	6	-0.3347
TCGA-08-0380-01A-01G-0294-04	1	113006882	113874278	77	0.0206
TCGA-08-0380-01A-01G-0294-04	1	113881937	114213960	34	-0.2473
TCGA-08-0380-01A-01G-0294-04	1	114219855	114567623	36	0.011
TCGA-08-0380-01A-01G-0294-04	1	114593823	115113297	59	-0.4117
TCGA-08-0380-01A-01G-0294-04	1	115120478	115300077	15	-0.1774
TCGA-08-0380-01A-01G-0294-04	1	115317158	115399218	9	0.2849
TCGA-08-0380-01A-01G-0294-04	1	115404596	115513274	8	-0.1029
TCGA-08-0380-01A-01G-0294-04	1	115563511	115722762	15	2.8844
TCGA-08-0380-01A-01G-0294-04	1	115779111	115972573	9	0.0636
TCGA-08-0380-01A-01G-0294-04	1	115988635	116093529	12	-0.2065
TCGA-08-0380-01A-01G-0294-04	1	116101220	116208995	10	0.072
TCGA-08-0380-01A-01G-0294-04	1	116229030	116354343	10	-0.4118
TCGA-08-0380-01A-01G-0294-04	1	116363819	117804725	118	-0.0963
TCGA-08-0380-01A-01G-0294-04	1	117816251	117867214	6	0.3188
TCGA-08-0380-01A-01G-0294-04	1	117878133	117890889	2	NA
TCGA-08-0380-01A-01G-0294-04	1	117906497	118171412	17	-0.2291
TCGA-08-0380-01A-01G-0294-04	1	118190999	148855758	496	0.0428
TCGA-08-0380-01A-01G-0294-04	1	148862366	149119818	33	-0.1786
TCGA-08-0380-01A-01G-0294-04	1	149128818	150393755	176	0.0422
TCGA-08-0380-01A-01G-0294-04	1	150394177	150578067	18	0.4131
TCGA-08-0380-01A-01G-0294-04	1	150583165	157376382	880	0.0322
TCGA-08-0380-01A-01G-0294-04	1	157387763	157878622	51	0.2381
TCGA-08-0380-01A-01G-0294-04	1	157914517	165378125	717	0.0537
TCGA-08-0380-01A-01G-0294-04	1	165399992	165658265	27	-0.2056
TCGA-08-0380-01A-01G-0294-04	1	165671280	166045500	40	0.014
TCGA-08-0380-01A-01G-0294-04	1	166058813	166302265	28	-0.4102
TCGA-08-0380-01A-01G-0294-04	1	166314077	174094273	704	0.0339
TCGA-08-0380-01A-01G-0294-04	1	174110436	174358630	25	-0.3141
TCGA-08-0380-01A-01G-0294-04	1	174365603	174845643	36	0.1052
TCGA-08-0380-01A-01G-0294-04	1	174853830	174912660	7	0.6273
TCGA-08-0380-01A-01G-0294-04	1	174919653	178059851	286	-0.0142
TCGA-08-0380-01A-01G-0294-04	1	178069304	179072259	99	-0.2125
TCGA-08-0380-01A-01G-0294-04	1	179087343	184498521	479	-0.0076
TCGA-08-0380-01A-01G-0294-04	1	184516231	184702682	30	-0.4193
TCGA-08-0380-01A-01G-0294-04	1	184709032	201960358	1139	-0.0051
TCGA-08-0380-01A-01G-0294-04	1	201966734	202845498	101	0.2029
TCGA-08-0380-01A-01G-0294-04	1	202853535	209042346	565	-0.0229
TCGA-08-0380-01A-01G-0294-04	1	209052500	209247377	21	0.3199
TCGA-08-0380-01A-01G-0294-04	1	209258658	209500106	25	0.0093
TCGA-08-0380-01A-01G-0294-04	1	209511239	209751952	31	-0.2566
TCGA-08-0380-01A-01G-0294-04	1	209782865	209986057	22	0.0702
TCGA-08-0380-01A-01G-0294-04	1	210002862	210044779	5	-0.4202
TCGA-08-0380-01A-01G-0294-04	1	210052444	210559045	39	-0.0775
TCGA-08-0380-01A-01G-0294-04	1	210569186	210604631	5	-0.3968
TCGA-08-0380-01A-01G-0294-04	1	210615165	214625696	326	0.0108
TCGA-08-0380-01A-01G-0294-04	1	214636660	215279854	66	-0.2378
TCGA-08-0380-01A-01G-0294-04	1	215286133	215614604	14	0.072
TCGA-08-0380-01A-01G-0294-04	1	215648559	216612020	71	-0.3554
TCGA-08-0380-01A-01G-0294-04	1	216622822	217146263	24	0.0714
TCGA-08-0380-01A-01G-0294-04	1	217171478	217328075	8	-0.2761
TCGA-08-0380-01A-01G-0294-04	1	217340505	218152024	49	0.126
TCGA-08-0380-01A-01G-0294-04	1	218155881	218862226	67	-0.1835
TCGA-08-0380-01A-01G-0294-04	1	218868062	224439448	359	0.0164
TCGA-08-0380-01A-01G-0294-04	1	224445863	224564360	14	-0.3606
TCGA-08-0380-01A-01G-0294-04	1	224576999	225289762	62	-0.1037
TCGA-08-0380-01A-01G-0294-04	1	225296106	225587612	34	-0.3672
TCGA-08-0380-01A-01G-0294-04	1	225597128	226915346	147	0.0803
TCGA-08-0380-01A-01G-0294-04	1	226924445	227871579	74	-0.2677
TCGA-08-0380-01A-01G-0294-04	1	227882087	229337214	114	0.0637
TCGA-08-0380-01A-01G-0294-04	1	229351046	229434376	12	0.3798
TCGA-08-0380-01A-01G-0294-04	1	229438582	229479923	6	0.0914
TCGA-08-0380-01A-01G-0294-04	1	229493108	229771426	33	-0.1711
TCGA-08-0380-01A-01G-0294-04	1	229791570	229977483	21	0.0315
TCGA-08-0380-01A-01G-0294-04	1	229983952	230013928	4	0.3864
TCGA-08-0380-01A-01G-0294-04	1	230022318	232064881	147	-0.0819
TCGA-08-0380-01A-01G-0294-04	1	232080644	233346732	102	0.1746
TCGA-08-0380-01A-01G-0294-04	1	233391633	233543559	20	-0.3493
TCGA-08-0380-01A-01G-0294-04	1	233549589	233892633	38	0.0499
TCGA-08-0380-01A-01G-0294-04	1	233905911	234063488	16	-0.367
TCGA-08-0380-01A-01G-0294-04	1	234071069	234424821	31	0.0551
TCGA-08-0380-01A-01G-0294-04	1	234438793	234573729	13	-0.1771
TCGA-08-0380-01A-01G-0294-04	1	234598106	235417871	83	0.023
TCGA-08-0380-01A-01G-0294-04	1	235428928	236036079	64	-0.2126
TCGA-08-0380-01A-01G-0294-04	1	236048930	236126300	11	0.2538
TCGA-08-0380-01A-01G-0294-04	1	236130897	238310465	111	-0.1186
TCGA-08-0380-01A-01G-0294-04	1	238321297	239447430	115	-0.3772
TCGA-08-0380-01A-01G-0294-04	1	239461006	239952455	45	0.0426
TCGA-08-0380-01A-01G-0294-04	1	239962403	240119583	17	-0.1975
TCGA-08-0380-01A-01G-0294-04	1	240133261	240306793	18	0.2032
TCGA-08-0380-01A-01G-0294-04	1	240318783	241257665	60	-0.0127
TCGA-08-0380-01A-01G-0294-04	1	241285152	241683350	31	-0.2641
TCGA-08-0380-01A-01G-0294-04	1	241692276	244915107	304	-0.0479
TCGA-08-0380-01A-01G-0294-04	1	244923438	244943612	4	0.6817
TCGA-08-0380-01A-01G-0294-04	1	244956791	247190718	286	0.0555
TCGA-08-0380-01A-01G-0294-04	10	115544	482845	41	-0.3548
TCGA-08-0380-01A-01G-0294-04	10	493401	526704	4	0.2998
TCGA-08-0380-01A-01G-0294-04	10	537438	5252988	432	-0.4003
TCGA-08-0380-01A-01G-0294-04	10	5261354	5284043	4	0.2153
TCGA-08-0380-01A-01G-0294-04	10	5292335	11533364	457	-0.314
TCGA-08-0380-01A-01G-0294-04	10	11543830	11674768	15	-0.6521
TCGA-08-0380-01A-01G-0294-04	10	11690026	12038306	34	-0.264
TCGA-08-0380-01A-01G-0294-04	10	12043818	12096182	6	-0.7364
TCGA-08-0380-01A-01G-0294-04	10	12111025	12734690	71	-0.195
TCGA-08-0380-01A-01G-0294-04	10	12746265	12866579	14	-0.5107
TCGA-08-0380-01A-01G-0294-04	10	12874851	20795611	666	-0.3236
TCGA-08-0380-01A-01G-0294-04	10	20804674	20909137	14	0.0896
TCGA-08-0380-01A-01G-0294-04	10	20915646	21056307	6	-0.1887
TCGA-08-0380-01A-01G-0294-04	10	21088778	21407497	38	-0.4205
TCGA-08-0380-01A-01G-0294-04	10	21416428	21928812	40	-0.2187
TCGA-08-0380-01A-01G-0294-04	10	21946060	22248752	30	-0.4911
TCGA-08-0380-01A-01G-0294-04	10	22257417	22322852	9	-0.8585
TCGA-08-0380-01A-01G-0294-04	10	22338042	23369396	79	-0.4059
TCGA-08-0380-01A-01G-0294-04	10	23387152	24889146	122	-0.2214
TCGA-08-0380-01A-01G-0294-04	10	24904141	25020476	14	-0.5771
TCGA-08-0380-01A-01G-0294-04	10	25026400	26010116	93	-0.2467
TCGA-08-0380-01A-01G-0294-04	10	26030462	26516078	47	-0.4453
TCGA-08-0380-01A-01G-0294-04	10	26525088	26898078	37	-0.2303
TCGA-08-0380-01A-01G-0294-04	10	26905964	27544465	56	-0.4915
TCGA-08-0380-01A-01G-0294-04	10	27556323	28366305	77	-0.3459
TCGA-08-0380-01A-01G-0294-04	10	28376209	28610986	28	-0.5964
TCGA-08-0380-01A-01G-0294-04	10	28611019	31185085	191	-0.2682
TCGA-08-0380-01A-01G-0294-04	10	31196597	31228861	4	-0.7663
TCGA-08-0380-01A-01G-0294-04	10	31237857	31755771	44	-0.3061
TCGA-08-0380-01A-01G-0294-04	10	31766813	31831252	9	0.2723
TCGA-08-0380-01A-01G-0294-04	10	31839627	32125313	15	-0.2733
TCGA-08-0380-01A-01G-0294-04	10	32135089	32206614	11	-0.7453
TCGA-08-0380-01A-01G-0294-04	10	32218282	34473052	167	-0.3127
TCGA-08-0380-01A-01G-0294-04	10	34478687	34961448	57	-0.5269
TCGA-08-0380-01A-01G-0294-04	10	34972492	35333016	35	-0.2573
TCGA-08-0380-01A-01G-0294-04	10	35338753	35400175	8	-0.5868
TCGA-08-0380-01A-01G-0294-04	10	35412819	36661438	89	-0.2715
TCGA-08-0380-01A-01G-0294-04	10	36724501	37189878	19	-0.5712
TCGA-08-0380-01A-01G-0294-04	10	37229760	38413977	68	-0.2658
TCGA-08-0380-01A-01G-0294-04	10	38425449	42283854	41	-0.0552
TCGA-08-0380-01A-01G-0294-04	10	42289771	52567289	602	-0.2928
TCGA-08-0380-01A-01G-0294-04	10	52575454	52945287	43	-0.0086
TCGA-08-0380-01A-01G-0294-04	10	52953137	55167530	153	-0.2386
TCGA-08-0380-01A-01G-0294-04	10	55186199	55395991	22	-0.6181
TCGA-08-0380-01A-01G-0294-04	10	55403429	63575643	551	-0.2574
TCGA-08-0380-01A-01G-0294-04	10	63593123	63831467	25	-0.6067
TCGA-08-0380-01A-01G-0294-04	10	63838105	64597727	62	-0.1802
TCGA-08-0380-01A-01G-0294-04	10	64607544	65058056	44	-0.5785
TCGA-08-0380-01A-01G-0294-04	10	65076431	66397894	51	-0.1383
TCGA-08-0380-01A-01G-0294-04	10	66423604	67340058	36	-0.4127
TCGA-08-0380-01A-01G-0294-04	10	67350082	68734285	148	-0.1942
TCGA-08-0380-01A-01G-0294-04	10	68745629	69018417	32	0.0508
TCGA-08-0380-01A-01G-0294-04	10	69028882	69347447	32	-0.2349
TCGA-08-0380-01A-01G-0294-04	10	69354866	69649717	31	-0.6001
TCGA-08-0380-01A-01G-0294-04	10	69654204	71397498	195	-0.2646
TCGA-08-0380-01A-01G-0294-04	10	71406502	71457503	6	-0.6434
TCGA-08-0380-01A-01G-0294-04	10	71465930	73876821	267	-0.2826
TCGA-08-0380-01A-01G-0294-04	10	73884595	74013962	14	-0.651
TCGA-08-0380-01A-01G-0294-04	10	74028545	75575359	188	-0.3776
TCGA-08-0380-01A-01G-0294-04	10	75580705	76224635	64	-0.633
TCGA-08-0380-01A-01G-0294-04	10	76238569	76259939	4	-0.1378
TCGA-08-0380-01A-01G-0294-04	10	76272593	76438806	21	-0.5745
TCGA-08-0380-01A-01G-0294-04	10	76446150	89502794	1000	-0.2859
TCGA-08-0380-01A-01G-0294-04	10	89510992	89580501	9	-0.673
TCGA-08-0380-01A-01G-0294-04	10	89594690	90051433	31	-0.3518
TCGA-08-0380-01A-01G-0294-04	10	90064365	90273329	23	0.0155
TCGA-08-0380-01A-01G-0294-04	10	90281206	90281206	1	NA
TCGA-08-0380-01A-01G-0294-04	10	90291257	91452298	133	-0.2529
TCGA-08-0380-01A-01G-0294-04	10	91460776	91488621	5	-1.0533
TCGA-08-0380-01A-01G-0294-04	10	91504401	91814431	24	-0.1966
TCGA-08-0380-01A-01G-0294-04	10	91861450	92312362	19	0.0821
TCGA-08-0380-01A-01G-0294-04	10	92353532	96359713	410	-0.3383
TCGA-08-0380-01A-01G-0294-04	10	96365599	96455850	11	-0.1323
TCGA-08-0380-01A-01G-0294-04	10	96460987	96921077	39	0.1729
TCGA-08-0380-01A-01G-0294-04	10	96941837	98597838	184	-0.2842
TCGA-08-0380-01A-01G-0294-04	10	98608006	98608006	1	NA
TCGA-08-0380-01A-01G-0294-04	10	98613997	98693951	9	-0.6549
TCGA-08-0380-01A-01G-0294-04	10	98707394	101905920	366	-0.2451
TCGA-08-0380-01A-01G-0294-04	10	101917068	101982033	7	-0.6211
TCGA-08-0380-01A-01G-0294-04	10	101982460	103107408	132	-0.2521
TCGA-08-0380-01A-01G-0294-04	10	103114170	103324055	27	-0.5606
TCGA-08-0380-01A-01G-0294-04	10	103331419	103532516	29	-0.3091
TCGA-08-0380-01A-01G-0294-04	10	103536261	104251636	105	-4e-04
TCGA-08-0380-01A-01G-0294-04	10	104255903	104414680	22	-0.1889
TCGA-08-0380-01A-01G-0294-04	10	104425876	104455656	4	-0.6062
TCGA-08-0380-01A-01G-0294-04	10	104460294	107039582	299	-0.3013
TCGA-08-0380-01A-01G-0294-04	10	107064211	107906394	27	0.018
TCGA-08-0380-01A-01G-0294-04	10	107926087	108907092	83	-0.3035
TCGA-08-0380-01A-01G-0294-04	10	108915091	111585550	100	-0.0604
TCGA-08-0380-01A-01G-0294-04	10	111595386	112617891	86	-0.3145
TCGA-08-0380-01A-01G-0294-04	10	112625747	112762280	19	-0.6426
TCGA-08-0380-01A-01G-0294-04	10	112769497	114043300	53	-0.1757
TCGA-08-0380-01A-01G-0294-04	10	114049502	114049502	1	NA
TCGA-08-0380-01A-01G-0294-04	10	114056919	114094659	5	-0.6304
TCGA-08-0380-01A-01G-0294-04	10	114100979	114189565	14	-0.1451
TCGA-08-0380-01A-01G-0294-04	10	114193298	114581408	39	-0.5114
TCGA-08-0380-01A-01G-0294-04	10	114588214	123492734	838	-0.3305
TCGA-08-0380-01A-01G-0294-04	10	123503181	123641240	14	-0.6139
TCGA-08-0380-01A-01G-0294-04	10	123652093	124143379	53	-0.2642
TCGA-08-0380-01A-01G-0294-04	10	124152627	124179880	5	-0.7421
TCGA-08-0380-01A-01G-0294-04	10	124189556	124594410	44	-0.332
TCGA-08-0380-01A-01G-0294-04	10	124598670	124705355	15	-0.0452
TCGA-08-0380-01A-01G-0294-04	10	124710451	135356671	966	-0.3056
TCGA-08-0380-01A-01G-0294-04	11	182372	280549	20	0.0729
TCGA-08-0380-01A-01G-0294-04	11	283643	305032	7	2.7623
TCGA-08-0380-01A-01G-0294-04	11	310883	393800	13	-0.0098
TCGA-08-0380-01A-01G-0294-04	11	400035	562229	28	2.4323
TCGA-08-0380-01A-01G-0294-04	11	567861	1359345	113	-0.0034
TCGA-08-0380-01A-01G-0294-04	11	1369563	1375244	2	-1.0604
TCGA-08-0380-01A-01G-0294-04	11	1385484	2592045	146	0.0436
TCGA-08-0380-01A-01G-0294-04	11	2628431	2723311	11	-0.387
TCGA-08-0380-01A-01G-0294-04	11	2729017	4131940	129	0.0255
TCGA-08-0380-01A-01G-0294-04	11	4139462	4617546	46	0.2248
TCGA-08-0380-01A-01G-0294-04	11	4622041	4622041	1	NA
TCGA-08-0380-01A-01G-0294-04	11	4627896	4989201	59	0.0163
TCGA-08-0380-01A-01G-0294-04	11	4994252	5184574	24	-0.3555
TCGA-08-0380-01A-01G-0294-04	11	5189067	7251338	295	0.068
TCGA-08-0380-01A-01G-0294-04	11	7257778	7532071	29	-0.2581
TCGA-08-0380-01A-01G-0294-04	11	7545423	7797993	31	0.119
TCGA-08-0380-01A-01G-0294-04	11	7803570	7966266	21	-0.2073
TCGA-08-0380-01A-01G-0294-04	11	7972737	8054822	10	3.0209
TCGA-08-0380-01A-01G-0294-04	11	8062410	9758281	192	-0.0369
TCGA-08-0380-01A-01G-0294-04	11	9773946	10117096	37	-0.4862
TCGA-08-0380-01A-01G-0294-04	11	10123676	11266887	104	-0.0257
TCGA-08-0380-01A-01G-0294-04	11	11278189	11880867	51	-0.405
TCGA-08-0380-01A-01G-0294-04	11	11898331	12204267	32	-0.0488
TCGA-08-0380-01A-01G-0294-04	11	12215338	12251499	4	-0.5862
TCGA-08-0380-01A-01G-0294-04	11	12261174	12865938	56	-0.0671
TCGA-08-0380-01A-01G-0294-04	11	12872884	12872884	1	NA
TCGA-08-0380-01A-01G-0294-04	11	12880098	13470947	47	0.1814
TCGA-08-0380-01A-01G-0294-04	11	13474892	13662234	10	0.3475
TCGA-08-0380-01A-01G-0294-04	11	13672868	16322114	207	0.0464
TCGA-08-0380-01A-01G-0294-04	11	16329512	16424687	11	0.4139
TCGA-08-0380-01A-01G-0294-04	11	16430970	17058749	55	0.0225
TCGA-08-0380-01A-01G-0294-04	11	17065123	17165335	12	-0.2908
TCGA-08-0380-01A-01G-0294-04	11	17179932	20577573	323	0.0041
TCGA-08-0380-01A-01G-0294-04	11	20583075	20742916	19	0.2266
TCGA-08-0380-01A-01G-0294-04	11	20750006	20871895	13	-0.0407
TCGA-08-0380-01A-01G-0294-04	11	20881676	22233624	97	0.3576
TCGA-08-0380-01A-01G-0294-04	11	22241082	29018721	406	0.1312
TCGA-08-0380-01A-01G-0294-04	11	29043629	30292556	57	0.3759
TCGA-08-0380-01A-01G-0294-04	11	30297634	36493613	545	-0.0205
TCGA-08-0380-01A-01G-0294-04	11	36501815	37898504	54	0.2391
TCGA-08-0380-01A-01G-0294-04	11	37931771	40084675	66	-0.0529
TCGA-08-0380-01A-01G-0294-04	11	40094068	43169984	168	0.2062
TCGA-08-0380-01A-01G-0294-04	11	43203048	45931708	244	-0.0199
TCGA-08-0380-01A-01G-0294-04	11	45938862	45983776	5	-0.5112
TCGA-08-0380-01A-01G-0294-04	11	45990271	48202512	253	0.0214
TCGA-08-0380-01A-01G-0294-04	11	48206486	48215788	2	-0.3271
TCGA-08-0380-01A-01G-0294-04	11	48220387	48962226	31	0.4107
TCGA-08-0380-01A-01G-0294-04	11	48979065	49186869	18	-0.1987
TCGA-08-0380-01A-01G-0294-04	11	49198795	55118214	110	0.3124
TCGA-08-0380-01A-01G-0294-04	11	55124730	55124730	1	NA
TCGA-08-0380-01A-01G-0294-04	11	55129329	55162949	5	-1.5581
TCGA-08-0380-01A-01G-0294-04	11	55167475	55194990	5	NA
TCGA-08-0380-01A-01G-0294-04	11	55200744	56177679	147	-0.0394
TCGA-08-0380-01A-01G-0294-04	11	56183805	56433845	23	0.1432
TCGA-08-0380-01A-01G-0294-04	11	56442844	56479949	5	0.5334
TCGA-08-0380-01A-01G-0294-04	11	56486378	57746391	152	0.1078
TCGA-08-0380-01A-01G-0294-04	11	57751759	57893837	19	0.3912
TCGA-08-0380-01A-01G-0294-04	11	57907982	58236785	37	0.0497
TCGA-08-0380-01A-01G-0294-04	11	58248420	58353981	8	0.4612
TCGA-08-0380-01A-01G-0294-04	11	58358086	58890306	50	0.104
TCGA-08-0380-01A-01G-0294-04	11	58895319	58943192	7	0.6933
TCGA-08-0380-01A-01G-0294-04	11	58951498	61250354	283	0.0286
TCGA-08-0380-01A-01G-0294-04	11	61261076	61267060	2	-1.6847
TCGA-08-0380-01A-01G-0294-04	11	61273416	62826238	204	0.0745
TCGA-08-0380-01A-01G-0294-04	11	62835271	62966681	13	0.5258
TCGA-08-0380-01A-01G-0294-04	11	62972882	73756028	1282	-0.0023
TCGA-08-0380-01A-01G-0294-04	11	73759566	73817285	6	-0.3738
TCGA-08-0380-01A-01G-0294-04	11	73824406	74793604	108	-0.0148
TCGA-08-0380-01A-01G-0294-04	11	74804027	75343244	68	0.1867
TCGA-08-0380-01A-01G-0294-04	11	75350190	83241792	568	0.0127
TCGA-08-0380-01A-01G-0294-04	11	83253689	83534566	30	0.4296
TCGA-08-0380-01A-01G-0294-04	11	83545238	83724262	17	-0.0187
TCGA-08-0380-01A-01G-0294-04	11	83733321	84866473	105	0.353
TCGA-08-0380-01A-01G-0294-04	11	84881134	85346317	49	0.0111
TCGA-08-0380-01A-01G-0294-04	11	85353265	85420227	8	-0.5146
TCGA-08-0380-01A-01G-0294-04	11	85433974	86445956	91	0.012
TCGA-08-0380-01A-01G-0294-04	11	86456418	86703203	26	-0.3528
TCGA-08-0380-01A-01G-0294-04	11	86711367	87697231	46	0.2564
TCGA-08-0380-01A-01G-0294-04	11	87701283	87760195	7	-0.3087
TCGA-08-0380-01A-01G-0294-04	11	87778667	96666462	666	0.1011
TCGA-08-0380-01A-01G-0294-04	11	96707436	98611369	84	-0.1552
TCGA-08-0380-01A-01G-0294-04	11	98618130	99495749	87	0.0702
TCGA-08-0380-01A-01G-0294-04	11	99505335	99838717	32	0.3085
TCGA-08-0380-01A-01G-0294-04	11	99896560	101255872	96	0.0481
TCGA-08-0380-01A-01G-0294-04	11	101261717	101451825	22	-0.1971
TCGA-08-0380-01A-01G-0294-04	11	101463869	102429764	106	-0.0116
TCGA-08-0380-01A-01G-0294-04	11	102440197	102755846	31	-0.276
TCGA-08-0380-01A-01G-0294-04	11	102762197	102805939	6	0.2687
TCGA-08-0380-01A-01G-0294-04	11	102811940	102900499	9	-0.2518
TCGA-08-0380-01A-01G-0294-04	11	102935030	103355173	23	0.2907
TCGA-08-0380-01A-01G-0294-04	11	103363352	103535371	20	-0.0817
TCGA-08-0380-01A-01G-0294-04	11	103545656	104547692	61	0.2944
TCGA-08-0380-01A-01G-0294-04	11	104560336	107415931	229	0.0179
TCGA-08-0380-01A-01G-0294-04	11	107430837	107711199	29	-0.298
TCGA-08-0380-01A-01G-0294-04	11	107719214	108800839	85	0.0364
TCGA-08-0380-01A-01G-0294-04	11	108806348	108910714	7	0.6506
TCGA-08-0380-01A-01G-0294-04	11	108925829	118692756	879	-0.0328
TCGA-08-0380-01A-01G-0294-04	11	118699846	118864925	25	0.1983
TCGA-08-0380-01A-01G-0294-04	11	118880819	123323125	351	-0.0465
