barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-19-1387-10C-01D-0594-02	7	152619353	153060767	19	0.4719
TCGA-19-1387-10C-01D-0594-02	7	153081023	158811268	1142	-0.1049
TCGA-19-1387-10C-01D-0594-02	8	166814	6716013	1174	-0.0652
TCGA-19-1387-10C-01D-0594-02	8	6717927	8140070	47	-0.2629
TCGA-19-1387-10C-01D-0594-02	8	8148437	39470226	4450	-0.0638
TCGA-19-1387-10C-01D-0594-02	8	39475979	39511632	7	0.4025
TCGA-19-1387-10C-01D-0594-02	8	39535655	146264846	13361	-0.0469
TCGA-19-1387-10C-01D-0594-02	9	153131	15802255	2084	-0.0412
TCGA-19-1387-10C-01D-0594-02	9	15805300	15813356	3	-1.3912
TCGA-19-1387-10C-01D-0594-02	9	15813954	38693993	3068	-0.0483
TCGA-19-1387-10C-01D-0594-02	9	38731378	39884879	11	-0.4616
TCGA-19-1387-10C-01D-0594-02	9	40622401	140145683	10613	-0.083
TCGA-19-1387-10C-01D-0594-02	X	2719027	154582414	11317	0.0797
TCGA-19-1387-10C-01D-0594-02	Y	2710450	10603980	527	-0.0383
TCGA-19-1387-10C-01D-0594-02	Y	10604528	10645500	7	-0.6143
TCGA-19-1387-10C-01D-0594-02	Y	10646662	57440809	821	-0.0087
